73,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
74,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
75,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
76,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
77,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
78,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
79,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
80,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
81,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
82,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
83,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
84,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
85,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
86,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
87,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
88,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
89,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
90,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
91,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
92,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
93,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
94,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
95,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
96,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
97,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
98,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
99,"[50,100[","[0,100[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
100,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
101,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
102,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
103,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
104,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
105,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
106,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
107,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
108,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
109,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
110,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
111,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
112,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
113,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
114,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
115,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
116,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
117,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
118,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
119,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
120,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
121,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
122,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
123,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
124,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
125,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
126,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
127,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
128,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
129,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
130,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
131,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
132,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
133,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
134,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
135,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
136,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
137,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
138,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
139,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
140,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
141,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
142,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
143,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
144,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
145,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
146,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
147,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
148,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
149,"[100,150[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
150,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
151,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
152,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
153,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
154,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
155,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
156,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
157,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
158,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
159,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
160,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
161,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
162,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
163,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
164,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
165,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
166,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
167,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
168,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
169,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
170,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
171,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
172,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
173,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
174,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
175,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
176,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
177,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
178,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
179,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
180,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
181,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
182,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
183,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
184,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
185,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
186,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
187,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
188,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
189,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
190,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
191,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
192,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
193,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
194,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
195,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
196,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
197,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
198,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
199,"[150,200[","[100,200[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
200,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
201,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
202,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
203,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
204,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
205,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
206,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
207,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
208,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
209,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
210,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
211,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
212,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
213,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
214,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
215,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
216,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
217,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
218,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
219,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
220,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
221,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
222,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
223,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
224,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
225,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
226,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
227,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
228,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
229,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
230,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
231,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
232,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
233,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
234,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
235,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
236,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
237,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
238,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
239,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
240,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
241,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
242,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
243,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
244,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
245,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
246,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
247,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
248,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
249,"[200,250[","[200,300[","[0,250[","[0,500[","[0,3000[","[0,3000[",*
250,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
251,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
252,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
253,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
254,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
255,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
256,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
257,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
258,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
259,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
260,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
261,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
262,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
263,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
264,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
265,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
266,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
267,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
268,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
269,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
270,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
271,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
272,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
273,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
274,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
275,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
276,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
277,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
278,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
279,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
280,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
281,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
282,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
283,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
284,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
285,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
286,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
287,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
288,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
289,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
290,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
291,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
292,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
293,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
294,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
295,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
296,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
297,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
298,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
299,"[250,300[","[200,300[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
300,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
301,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
302,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
303,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
304,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
305,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
306,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
307,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
308,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
309,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
310,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
311,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
312,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
313,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
314,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
315,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
316,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
317,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
318,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
319,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
320,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
321,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
322,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
323,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
324,"[300,350[","[300,400[","[250,500[","[0,500[","[0,3000[","[0,3000[",*
